,index,spu_name,label
0,1184,内置强生OB量多型卫生棉条 量多型夜用普通型日用 量少迷你卫生巾,['个护化妆 女士护理 卫生棉条']
0,1185,韩伦美羽凝水微晶颈部护理贴淡化颈部细纹提拉紧致,['个护化妆 身体护理 颈部护理']
0,1186,AA爱而乐颈纹霜,['个护化妆 身体护理 颈部护理']
0,1187,【GZ】梵贞六胜肽弹润美颈霜补水保湿淡化颈纹提拉紧致颈部护理学,['个护化妆 身体护理 颈部护理']
0,1188,【CORMOS品牌专享】可美颈霜类蛇毒肽紧致脖子颈部护理淡化颈纹K1,['个护化妆 身体护理 颈部护理']
0,1189,凡士林颈纹霜护理美颈50g 淡化去颈纹提拉紧致嫩白美颈膜颈部护理,['个护化妆 身体护理 颈部护理']
0,1190,高大上的西班牙颈霜颈纹霜,['个护化妆 身体护理 颈部护理']
0,1191,BUV黑莓焕肤磨砂膏去角质滋润身体嫩白全身LYMZ02,['个护化妆 身体护理 磨砂/浴盐']
0,1192,【五支特惠装】黑莓焕肤磨砂膏,['个护化妆 身体护理 磨砂/浴盐']
0,1193,【赵文琪专属】水蜜桃身体磨砂膏,['个护化妆 身体护理 磨砂/浴盐']
0,1194,【粉丝专属】法汀妮果香沐浴盐泡澡足浴盐足部后背全身洗浴,['个护化妆 身体护理 手足护理']
0,1195,【3瓶49.9元】搓澡神器全身通用去角质死皮 搓泥膏 ZX,['个护化妆 身体护理 磨砂/浴盐']
0,1196,协和维E橙花保湿沐浴露,['个护化妆 身体护理 沐浴']
0,1197,【钻爸优选】澳洲Greenkosy绿色溪谷沐浴露（2瓶装）茶树&橙花,['个护化妆 身体护理 沐浴']
0,1198,丝曼尼滋润肌肤香水沐浴露,['个护化妆 身体护理 沐浴']
0,1199,仙姐 莱沃媞沐浴露持久留香氛男女士保湿滋润补水沐浴乳500ml,['个护化妆 身体护理 沐浴']
0,1200,【格兰大地】果味沐浴慕斯200ml,['个护化妆 身体护理 沐浴']
0,1201,COW STYLE牛乳石硷  500ml美肤沐浴乳+400ml补充包,['个护化妆 身体护理 沐浴']
0,1202,挖耳勺掏耳勺挖耳朵掏耳神器不锈钢6件套,['个护化妆 身体护理 其它-身体护理']
0,1203,耳爬子可以吸的掏耳勺儿童掏耳勺屎吸尘器智能电动掏耳勺可吸清理,['个护化妆 身体护理 其它-身体护理']
0,1204,手工黄铜纯铜老式耳勺掏耳挖耳扒耳朵耙子薄边钥匙扣挂饰吊坠,['个护化妆 身体护理 其它-身体护理']
0,1205,掏耳朵神器挖耳勺带灯儿童发光耳勺宝宝扣耳朵采耳屎镊子工具套装,['个护化妆 身体护理 其它-身体护理']
0,1206,无线可视挖耳勺采耳工具掏耳朵发光耳勺高清可视挖耳朵掏耳神器新,['个护化妆 身体护理 其它-身体护理']
0,1207,厂家直销 驱蚊神器超声波防蚊手表 显示温度纯物理驱蚊防蚊虫克星,['家居家装 家庭清洁 驱蚊防虫']
0,1208,【飞升优选】儿童防蚊贴学生随身可爱成人婴儿宝宝防蚊子神器防蚊,['个护化妆 身体护理 驱蚊']
0,1209,【驱蚊神器】香茅防蚊凝胶 让你远离蚊子的骚扰 JH ,['家居家装 家庭清洁 驱蚊防虫']
0,1210,稻穗【丫头baby粉丝专享】青草膏30g+紫草修护膏20g+驱蚊喷雾80ml,['个护化妆 身体护理 驱蚊']
0,1211,新款闪光驱蚊手环手链儿童成人卡通发光防蚊神器户外防蚊虫叮咬,['个护化妆 身体护理 驱蚊']
0,1212,【李日朗推荐】凡士林绵羊油滋润霜,['个护化妆 面部护肤 乳液面霜']
0,1213,烟酰胺瀑水香体乳,['个护化妆 身体护理 润肤乳']
0,1214,【丽妍姐商超】骆驼奶营养香氛身体乳,['个护化妆 身体护理 润肤乳']
0,1215,【明星同款】谷雨光感美白修护精华乳 身体乳 美白提亮补水滋润,['个护化妆 身体护理 润肤乳']
0,1216,【主播推荐】黎芙莎水蜜桃牛奶亮肤身体乳,['个护化妆 身体护理 润肤乳']
0,1217,女神之美玻尿酸护手精华液,['个护化妆 面部护肤 面部精华']
0,1218,【婷婷专享】凡士林护手霜滋养保湿*2支顺丰,['个护化妆 身体护理 手足护理']
0,1219,【火山石+搓脚板】磨脚石去死皮角质工具脚部老茧搓脚脚底,['个护化妆 身体护理 手足护理']
0,1220,日本电动修脚器充电式自动磨脚皮去脚皮死皮刀老茧磨脚神器修足机,['个护化妆 身体护理 手足护理']
0,1221,ZIRKULIN/哲库林七叶树护腿霜 125ML,['个护化妆 面部护肤 乳液面霜']
0,1222,【腹部按摩精油】佰芳源腹部养护精油30ml运动发热精油腹部背部油,['个护化妆 身体护理 纤体瘦身']
0,1223,【正宗艾草清肤液】植物精华萃取滋润护理,['个护化妆 面部护肤 面部精华']
0,1224,freiol福来抚纹紧实身体精华油 植物护肤按摩油,['个护化妆 身体护理 香薰精油']
0,1225,【Wendy专享】旧版肯园巨人花园身体按摩油100ml买一送一,['个护化妆 身体护理 香薰精油']
0,1226,【泰品专营】泰品Caspar舒缓油,['个护化妆 身体护理 香薰精油']
0,1227,（拍1发2 拍2发5）云南手工玫瑰精油香皂,['个护化妆 身体护理 香皂']
0,1228,LG安宝笛香氛香水皂*2块装,['个护化妆 身体护理 香皂']
0,1229,碧芙曼山羊奶蚕丝皂清爽控油皂【拍一发三】,['个护化妆 身体护理 香皂']
0,1230,蜂花香皂125g*3块组合装 檀香玫瑰茉莉皂老国货上海香皂,['个护化妆 身体护理 香皂']
0,1231,海林树苦参金箔净螨皂100克*4盒,['个护化妆 身体护理 香皂']
0,1232,万奈思 纤体塑身霜大肚子收缩赘肉产后紧致套装,['母婴 孕妇用品 产后塑身']
0,1233,双耀堂纤体塑身霜,['个护化妆 身体护理 纤体瘦身']
0,1234,一盒60贴【轻松享瘦】瘦8-30斤瘦身懒人肚脐贴瘦肚子腰腿减肥产品,['个护化妆 身体护理 纤体瘦身']
0,1235,【辣妹A4腰贴】艾腰贴轻松燃脂 快速三倍变身 去寒气排油贴,['个护化妆 身体护理 纤体瘦身']
0,1236,【艾灸肚子艾草艾热】艾灸艾叶艾条蕲艾艾灸贴方便使用（升级款）,['运动健康 保健器械 中医保健']
0,1237,燕语王木瓜葛根精华油 养胸护胸 胶囊精油  1.2ml*16粒 Z1,['个护化妆 身体护理 胸部护理']
0,1238,阿琪思·美人誌乳贴,['个护化妆 彩妆 防晒']
0,1239,CGK丰胸霜产后修复乳房下垂松弛发育不良滋养胸部外扩按摩膏,['个护化妆 身体护理 胸部护理']
0,1240,La Milee/莱玫丰胸霜30g/瓶 丰韵挺拔 饱满迷人,['个护化妆 身体护理 胸部护理']
0,1241,人仁和匠心胸部嫩白精油08-1,['个护化妆 身体护理 胸部护理']
0,1242,胸部护理贴 紧致饱满 润滑嫩弹修护滋养挺拔匀称产后修复,['个护化妆 身体护理 胸部护理']
0,1243,欧丽源止汗走珠香体露去汗臭腋下喷雾抑汗体香持久滚珠香水女学生,['个护化妆 身体护理 止汗香体']
0,1244,【官方补贴】梦幻日记清雅芬芳止汗露香体走珠液 清爽祛味,['个护化妆 身体护理 止汗香体']
0,1245,白云山和黄除臭净味喷雾去狐臭腋下异味喷雾液除臭止汗露,['个护化妆 身体护理 止汗香体']
0,1246,【国妆正品，仁和匠心】夏怡止汗露 改善体味 持久留香466-6,['个护化妆 身体护理 止汗香体']
0,1247,Rseries浪漫身体滚珠凝露,['个护化妆 身体护理 止汗香体']
0,1248,【亚亚专享】松本清杜得乐消臭止汗石20g,['个护化妆 身体护理 止汗香体']
0,1249,【菜菜】三宅一生男士香水,['个护化妆 香水 男士香水']
0,1250,花の物語男士香水套装（四件套）,['个护化妆 香水 男士香水']
0,1251,【丁丁】男士旷野香水100ml,['个护化妆 香水 男士香水']
0,1252,【洒洒专属】正品保障丨活力男士淡香水,['个护化妆 香水 男士香水']
0,1253,【屿畅专属】大吉岭*茶白茶男士香水,['个护化妆 香水 男士香水']
0,1254,雅芳今日香水走珠9ML 花香调女士香水清新自然清香怡人女士学生,['个护化妆 香水 女士香水']
0,1255,【可哥专享】爆款可爱小熊香水女士淡香花果香调香水,['个护化妆 香水 女士香水']
0,1256,奕香女士香水 095 玫瑰茉莉香香调【ZP】,['个护化妆 香水 女士香水']
0,1257,JEAN MISS小城伊香气气质摩登女士香水,['个护化妆 香水 女士香水']
0,1258,DIOUYF甜沁女士香水50ML,['个护化妆 香水 女士香水']
0,1259,【无名专属推荐】事后清晨 中性 木质花香调香水 50ml,['个护化妆 香水 中性香水']
0,1260,酷豚AUTOBLASTER 持久留香 国产品牌小众香水 束缚密钥中性香水,['个护化妆 香水 中性香水']
0,1261,！超级雪松50ml【乔晨精选】雪松中性香水,['个护化妆 香水 中性香水']
0,1262,香膏 固体香膏便携男女士香水女学生持久淡香持久自然清新,['个护化妆 香水 中性香水']
0,1263,COCOSILIYA麋鹿/狐狸男女士香水,['个护化妆 香水 中性香水']
0,1264,COCOSILIYA玫瑰香水50ml,['个护化妆 香水 其它-香水']
0,1265,递欧钻石婚纱真情香水,['个护化妆 香水 其它-香水']
0,1266,【奶酪粉丝专属】栀子花香水50ml,['个护化妆 香水 其它-香水']
0,1267,【主播专享】JEAN MISS/小城伊香 反转香水 持久 淡香清新,['个护化妆 香水 其它-香水']
0,1268,BAIDIFEN旷野香水100ML,['个护化妆 香水 其它-香水']
0,1269,【穆兰推荐】高光发膜,['个护化妆 洗发护发 护发']
0,1270,蜂花柔顺营养护发素1000ml 改善干枯毛躁柔顺发膜发乳男女,['个护化妆 洗发护发 护发']
0,1271,海蓝朵小麦蛋白发油,['个护化妆 洗发护发 护发']
0,1272,【买一送一】LUODAIS/洛黛诗COCO香水护发精油80ML,['个护化妆 洗发护发 护发']
0,1273,头皮隔离精华素（滚珠式）（拍1发6）,['个护化妆 彩妆 隔离/妆前']
0,1274,井泉古方维彩莉植物防脱育发洗发露育发液养洗发水 50ml 正品包邮,['个护化妆 洗发护发 其它']
0,1275,OSMAGUL/澳澌漫草防脱育发液增发密发发际线快速增长育发营养液剂,['个护化妆 洗发护发 其它']
0,1276,【百年品牌】白云山星群育发液植物不刺激改善脱发掉发滋养毛囊,['个护化妆 洗发护发 其它']
0,1277,【健发固发】仁和匠心草本防脱育发液 防脱固发 滋养毛囊,['个护化妆 洗发护发 其它']
0,1278,SOWASOWA三蛋丸东方丽君育发液,['个护化妆 洗发护发 护发']
0,1279,renhe育发液 生发,['个护化妆 洗发护发 其它']
0,1280,雾霾蓝染发剂2021新款流行色蓝灰色染发膏显白无需褪色染发,['个护化妆 洗发护发 染发']
0,1281,湖蓝色雾霾墨蓝灰色染发剂彩色蓝绿色染膏,['个护化妆 洗发护发 染发']
0,1282,润妮诗一梳彩染发剂纯天然植物自己在家染发可盖白发女2021流行色,['个护化妆 洗发护发 染发']
0,1283,CH汉典植物调理染发梳200ml,['个护化妆 洗发护发 染发']
0,1284,奶茶灰棕色染发剂女2021新款流行色无需褪色显白植物天然无刺激,['个护化妆 洗发护发 染发']
0,1285,弹力素保湿软定型增弹卷发修复女香味烫后护卷造型魔浆,['个护化妆 洗发护发 烫发']
0,1286,香飘飘烫发膏一号剂】热烫】味道香】软化快】效果好】,['个护化妆 洗发护发 烫发']
0,1287,第四代韩国摩根烫自粘毛美发工具发型师专用,['个护化妆 洗发护发 烫发']
0,1288,【拍一发二】女士护卷发保湿定型防毛躁啫喱护发精华烫发后护理 w,['个护化妆 洗发护发 烫发']
0,1289,飞飞严选。美发店专用锡纸烫发爆炸头锡纸烫,['个护化妆 洗发护发 烫发']
0,1290,拍一发十 真知丽博恩香水型丰盈纹理烫,['个护化妆 洗发护发 烫发']
0,1291,买洗送护72H留香雅蓝姿彩玻尿酸润养修护洗发乳,['个护化妆 洗发护发 洗护套装']
0,1292,潘婷｜【买一送一】丝质洗发水500g*2三分钟奇迹70ml享,['个护化妆 洗发护发 洗发水']
0,1293,【王炸浮“丽”】Bodyaid博滴洗发膏洗发水去屑止痒控油持久留香,['个护化妆 洗发护发 洗发水']
0,1294,JONG益生菌海盐洗发膏 专研控油止痒 0硅油 蓬松不扁塌,['个护化妆 洗发护发 洗发水']
0,1295,城市香水凝萃洗发乳爱马仕丝巾香型260ml,['个护化妆 洗发护发 洗发水']
0,1296,爱敬科娜洗丝优雅持久留香秀发香氛洗发露200ml,['个护化妆 洗发护发 洗发水']
0,1297,兮古 绿麦套装 洗发水&护发素,['个护化妆 洗发护发 洗护套装']
0,1298,【丽丽夫妇专属】丁家宜无患子洗发水护发素套装,['个护化妆 洗发护发 洗护套装']
0,1299,沙宣修护水养洗护套装(139元带走6件)-旗舰店专享,['个护化妆 洗发护发 洗护套装']
0,1300,莫拉克-奢养香氛润透洗护套,['个护化妆 洗发护发 洗护套装']
0,1301,递欧黄姜植萃洗护套装,['个护化妆 洗发护发 洗护套装']
0,1302,魔法符号免洗香水干发喷雾玫瑰免水洗去油蓬松蓬蓬粉,['个护化妆 洗发护发 其它']
0,1303,透明发蜡男士定型塑型发泥自然蓬松不伤发阔牌发蜡,['个护化妆 洗发护发 造型']
0,1304,【花姐专属】空气蓬松免洗干发喷雾150ml 控油护发清爽懒人必备,['个护化妆 洗发护发 其它']
0,1305,主播自用泡沫发蜡「男士专用」,['个护化妆 洗发护发 造型']
0,1306,原装吉隆熔接机电极棒/吉隆KL-280电极棒/KL-260/KL-300T通用500,['工业/农业/商业 工业用品 工业用品']
0,1307,灯牌定制明星应援发光横幅LED软M灯牌求婚演唱庆典广告发箍年,['工业/农业/商业 电子器材 电子器材']
0,1308,光纤熔接机韩国一诺15A光纤熔接机全套标配ftth光纤入户监控弱电,['工业/农业/商业 工业用品 工业用品']
0,1309,红光光纤测试笔5/10/20/30公里红光笔30MW光纤故障测试打光笔,['电脑办公 办公文仪 学生文具教具']
0,1310,明星演唱灯牌 定制LED生日求婚商演灯牌歌迷粉丝应援软灯牌订做,['工业/农业/商业 电子器材 电子器材']
0,1311,废旧电线电缆手动剥线机 剥皮器 小型扒铜丝线工具 家用钳剥线器,['家居家装 建材 电工电料']
0,1312,活塞环卡子压缩器拆装扳手长鹿取出安装器,['工业/农业/商业 工业用品 工业用品']
0,1313,手扳葫芦手摇葫芦紧线器拉紧器手动牵引手板葫芦/1/1.5/2/3t/6t吨,['家居家装 厨具 厨房配件']
0,1314,浪潮专业级排钻 钻头三合一排钻机连接件小孔 木工合金开孔器套筒,['工业/农业/商业 工业用品 工业用品']
0,1315,全自动光缆附挂机挂缆机挂钩专用 架空挂缆神器 自动扎线机捆扎机,['工业/农业/商业 工业用品 工业用品']
0,1316,橘子袋柑橘袋橙子丑橘耙耙柑套袋春见爱媛防水防病防虫特高光,['工业/农业/商业 农业用品 农业用品']
0,1317,滴箭 滴剑 小三通 小五通单倒钩盆栽滴灌喷灌设备微喷滴灌溉工具,['工业/农业/商业 农业用品 农业用品']
0,1318,活泼花卉园艺虫必克白粉病家用绿植多肉杀虫新手用直喷剂乐施,['工业/农业/商业 农业用品 农业用品']
0,1319,玛姬婶婶 丰花微月 多季开花 盆栽阳台花园庭院 玫瑰月季花苗浓香,['工业/农业/商业 农业用品 农业用品']
0,1320,带轮花托移动花盆托万向轮长方形金属加厚结实耐用客厅底座,['工业/农业/商业 农业用品 农业用品']
0,1321,【清仓】商用保鲜工作台冷藏操作台冰柜冰箱奶茶店冷冻双温平冷柜,['家用电器 大家电 冷吧冷柜']
0,1322,铁艺服装店展示架落地式服装货架衣服挂架挂衣服架子落地衣架单杠,['家居家装 家具 商业办公家具']
0,1323,猛火灶商用带熄火保护炉灶煤气灶单灶熄保天然气自动断气饭店专用,['家用电器 大家电 灶具']
0,1324,达克斯商用超市冷柜立式保鲜冰柜双温冷冻冷藏展示柜啤酒饮料冰箱,['家用电器 大家电 酒柜']
0,1325,制冰机商用奶茶店68100300kg全自动大型冰块机家用小型方冰,['工业/农业/商业 商业用品 商业用品']
0,1326,【奢物专享】陶瓷分格果盘干果盘创意零食糖果盘北欧现代客厅家用,['家居家装 厨具 餐具']
0,1327,【卿见】结婚用品红色果盘婚礼喜盘干果盘子零食喜糖盘家用客厅茶,['珠宝礼品 礼品 婚庆用品']
0,1328,2-4支 加厚不锈钢家用成人吃饭勺子学生餐叉西餐儿童婴儿汤匙长柄,['母婴 喂养用品 餐具']
0,1329,芯月商铺网红创意家用拼盘餐具组合过年家用中式套装圆桌团圆餐具,['家居家装 厨具 餐具']
0,1330,骨瓷盘子餐具家用牛排盘子大平盘浅盘西式金边盘子西餐盘意面盘子,['家居家装 厨具 餐具']
0,1331,【世妙优品】【包邮】茶夹功夫茶具配件茶夹子泡茶工具茶叶夹子茶,['家居家装 厨具 茶具咖啡具']
0,1332,双阀摩卡壶手冲咖啡器具意大利意式家用虹吸户外电煮煮咖啡壶套装,['家用电器 厨房电器 咖啡机']
0,1333,九土手工粗陶杯托功夫茶杯垫日式茶道零配茶垫子陶瓷品茗杯托茶托,['家居家装 厨具 茶具咖啡具']
0,1334,加厚锤纹玻璃公道杯茶漏耐高温分茶器高档侧把茶海功夫耐热茶滤器,['家居家装 厨具 茶具咖啡具']
0,1335,成艺  珐琅彩国潮风侧把壶  柒彩珐琅茶壶,['珠宝礼品 礼品 古董把玩']
0,1336,垒鑫木质蒸花样馒头的模具家用大小号立体加深圆蒸喜饽饽福袋,['母婴 玩具 模型玩具']
0,1337,亏本促销【五把装】不锈钢苹果削皮刀土豆削皮器瓜果皮刨刀芒果水,['家居家装 厨具 厨房配件']
0,1338,寿司帘竹帘家用厨房制作紫菜包饭卷饭用的帘子卷帘做寿司专用工具,['家居家装 厨具 餐具']
0,1339,厨房秤电子秤高精度充电小型克称称克的小秤家用烘焙秤小型食物秤,['家用电器 个人健康 健康秤']
0,1340,免打孔收纳架免钉贴厨房卫生间置物架吹风机架无痕贴配件辅助贴片,['家居家装 生活日用 收纳用品']
0,1341,正宗乌檀木砧板切菜板抗菌防霉家用实木刀板包边整木厨房占板案板,['家居家装 厨具 刀剪菜板']
0,1342,家用擀面板大号切菜板实木厨房用品防霉竹砧板多功能和面揉面案板,['家居家装 厨具 刀剪菜板']
0,1343,【乐】果树剪刀树枝家用剪子多功能修枝剪修树枝剪刀园艺园林剪刀,['家居家装 厨具 刀剪菜板']
0,1344,红檀铁木砧板菜板实木家用切菜板防霉抗菌案板加厚菜墩面板子,['家居家装 厨具 刀剪菜板']
0,1345,【星程】强力厨房剪鸡骨剪食物剪家用剪多功能剪全不锈钢剪刀,['家居家装 厨具 刀剪菜板']
0,1346,【千川特价】304加厚三厘米铲勺两件套  1套,['母婴 喂养用品 餐具']
0,1347,品牌厨具小奶锅～凯爹推荐,['家居家装 厨具 烹饪锅具']
0,1348,不锈钢汤锅加厚小火锅加深家用平底燃气电磁炉盆烹饪用具锅具推荐,['家居家装 厨具 烹饪锅具']
0,1349,德式HG32炒锅玻璃盖（库存）,['家用电器 厨房电器 电火锅']
0,1350,烹饪锅铁锅捶打铁锅炒锅,['家居家装 厨具 烹饪锅具']
0,1351,【测温刻度杯】耐高温玻璃杯 水杯 微波炉可加热,['家居家装 厨具 水具酒具']
0,1352,水杯乌普拉达吸管杯随身杯过滤杯,['母婴 喂养用品 水具']
0,1353,polar博能运动杯,['母婴 喂养用品 水具']
0,1354,PRADA普拉达-水壶水杯350ml简约运动大容量纯色-Y21080626459,['母婴 喂养用品 水具']
0,1355,膳魔师Foogo系列tritan吸管杯水晶(赠小书包，数量有限赠完为止),['母婴 喂养用品 水具']
0,1356,防割手卫生间置物架太空铝浴室洗手间厨房壁挂置物架卫浴五金挂件,['家居家装 建材 厨房卫浴']
0,1357,304免打孔加厚不锈钢折叠毛巾架卫生间置物架浴巾架,['家居家装 生活日用 浴室用品']
0,1358,免打孔三角置物架卫生间浴室卫浴架厨房收纳架储物篮厕所墙上壁挂,['家居家装 建材 厨房卫浴']
0,1359,阀芯淋浴花洒厨房面盆卫浴水龙头冷热水塑料阀芯混水阀龙头配件,['家居家装 建材 厨房卫浴']
0,1360,花洒支架免打孔喷头挂座可调节固定神器浴室儿童花晒淋浴底座墙座,['家居家装 建材 厨房卫浴']
0,1361,现代简约全铜床头灯客厅书房电视背景墙装饰灯卧室壁灯,['家居家装 建材 灯饰照明']
